id;listing_url;name;host_id;host_name;host_is_superhost;neighbourhood_cleansed;property_type;room_type;bathrooms_text;bedrooms;beds;amenities;price;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;reviews_per_month
33416933;https://www.airbnb.com/rooms/33416933;Nassau  Apartment B;251729623;Anke;f;De Baarsjes - Oud-West;Private room in bed and breakfast;Private room;1 private bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Single level home"", ""Essentials"", ""Bed linens"", ""TV"", ""Heating"", ""Refrigerator"", ""Smoke alarm""]";68.0;21;2019-05-17;2020-07-05;90;9.0;9.0;7.0;9.0;9.0;8.0;1.09
33423254;https://www.airbnb.com/rooms/33423254;Great apartment with harbour view, near the centre;16123293;Dieske;f;Westerpark;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Paid parking off premises"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";150.0;11;2019-04-07;2020-02-16;100;10.0;10.0;10.0;10.0;9.0;9.0;0.53
33445330;https://www.airbnb.com/rooms/33445330;Sunny Corner Apartment Center Amsterdam;251960772;Marit & Bart;t;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;1.0;1.0;"[""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Paid parking off premises"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer"", ""Breakfast""]";101.0;22;2019-04-25;2020-12-05;99;10.0;10.0;10.0;10.0;10.0;10.0;1.1
33448591;https://www.airbnb.com/rooms/33448591;Room + kitchen City Center Nearby Leidse Square;251983944;Yavuz;f;Centrum-Oost;Private room in apartment;Private room;1 private bath;1.0;4.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Refrigerator"", ""Washer"", ""Lockbox"", ""Smoke alarm""]";48.0;85;2019-04-07;2020-12-13;93;9.0;10.0;10.0;9.0;10.0;9.0;4.13
33504455;https://www.airbnb.com/rooms/33504455;spacious appartment in vibrant area;4082004;Daan;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Single level home"", ""Freezer"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Elevator"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Laundromat nearby"", ""Bed linens"", ""Heating""]";200.0;2;2019-04-22;2020-01-03;100;10.0;10.0;10.0;10.0;10.0;10.0;0.1
33523134;https://www.airbnb.com/rooms/33523134;Light apartment on island close to AMS's center;147944689;Dorothea And Fouad;f;IJburg - Zeeburgereiland;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Shampoo"", ""Free parking on premises"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm"", ""Elevator""]";160.0;6;2019-04-03;2019-05-18;100;10.0;10.0;10.0;10.0;10.0;9.0;0.29
33539827;https://www.airbnb.com/rooms/33539827;Central 3rd/4th floor apartment next to Foodhallen;613779;Silvana;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Patio or balcony"", ""Coffee maker"", ""Private entrance"", ""Host greets you"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Heating"", ""Refrigerator"", ""Washer"", ""Cooking basics""]";175.0;8;2019-04-25;2020-02-18;100;10.0;10.0;10.0;10.0;10.0;9.0;0.4
33571399;https://www.airbnb.com/rooms/33571399;Unique spacious apartment at the Admiralengracht;28011109;Dingeman;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1.5 baths;2.0;1.0;"[""Microwave"", ""Single level home"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""BBQ grill"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dryer"", ""Essentials"", ""Heating"", ""Waterfront"", ""Washer""]";135.0;5;2019-08-10;2020-02-09;96;10.0;10.0;9.0;10.0;10.0;8.0;0.3
33596848;https://www.airbnb.com/rooms/33596848;Lovely nest in Old West;14745858;Armen;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Patio or balcony"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Fire extinguisher"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator"", ""Washer"", ""Smoke alarm""]";150.0;8;2019-05-18;2019-11-30;100;10.0;10.0;10.0;10.0;10.0;10.0;0.42
33660154;https://www.airbnb.com/rooms/33660154;Light, spacious, stylish houseboat (town centre);201077336;Wim;t;Centrum-West;Houseboat;Entire home/apt;1.5 baths;1.0;1.0;"[""Wifi"", ""Iron"", ""Coffee maker"", ""Private entrance"", ""Hangers"", ""Host greets you"", ""Fire extinguisher"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";250.0;20;2019-04-25;2020-09-18;99;10.0;10.0;10.0;10.0;10.0;9.0;1.0
33677630;https://www.airbnb.com/rooms/33677630;Bright & quiet home with garden, close to centre;4412129;Benjamin;f;IJburg - Zeeburgereiland;Entire house;Entire home/apt;1 bath;2.0;2.0;"[""Children\u2019s books and toys"", ""Free parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""High chair"", ""Children\u2019s dinnerware"", ""Private entrance"", ""TV"", ""Baby bath"", ""Free street parking"", ""Baby monitor"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Bathtub"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Iron"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""Heating"", ""Washer""]";270.0;1;2019-06-16;2019-06-16;100;10.0;10.0;10.0;10.0;10.0;10.0;0.05
33677866;https://www.airbnb.com/rooms/33677866;cozy room in city centre;253837793;Joukje;t;Centrum-Oost;Private room in bed and breakfast;Private room;1 private bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hangers"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Hair dryer"", ""TV"", ""Heating"", ""Dishes and silverware"", ""Breakfast""]";150.0;27;2019-04-19;2020-02-23;99;10.0;10.0;10.0;10.0;10.0;9.0;1.34
33684134;https://www.airbnb.com/rooms/33684134;Private & Cosy Studio in Amsterdam;7351191;Paulien;t;Oud-Oost;Private room in apartment;Private room;1.5 baths;;1.0;"[""Wifi"", ""Hot water"", ""Coffee maker"", ""Private entrance"", ""Hangers"", ""Lock on bedroom door"", ""Shampoo"", ""Dedicated workspace"", ""Air conditioning"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Cooking basics"", ""Dishes and silverware"", ""Refrigerator"", ""Lockbox"", ""Stove""]";50.0;37;2019-04-16;2020-12-01;98;10.0;10.0;10.0;10.0;10.0;10.0;1.83
33713854;https://www.airbnb.com/rooms/33713854;Amsterdam luxury stay;3059631;Karl;t;Centrum-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Cooking basics"", ""Indoor fireplace"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Hair dryer"", ""Heating"", ""Washer""]";275.0;11;2019-08-11;2020-03-18;100;9.0;10.0;9.0;10.0;10.0;9.0;0.67
33730178;https://www.airbnb.com/rooms/33730178;TWENTY EIGHT - Our fully equipped Studio Executive apartment offer an own kitchen, comfortable beds, a beautiful living room;249828335;Sophie;t;Zuid;Private room in serviced apartment;Private room;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Room-darkening shades"", ""Hangers"", ""Crib"", ""Fire extinguisher"", ""Shampoo"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Air conditioning"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Changing table"", ""Gym"", ""Smoke alarm"", ""Elevator"", ""High chair""]";169.0;1;2019-08-17;2019-08-17;100;10.0;10.0;10.0;10.0;10.0;8.0;0.06
33822027;https://www.airbnb.com/rooms/33822027;Spacious & stylish loft in Amsterdam West;255355509;Berk;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;0.0;"[""Wifi"", ""Private entrance"", ""Hangers"", ""Carbon monoxide alarm"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";799.0;2;2019-04-22;2019-07-07;100;10.0;9.0;10.0;10.0;9.0;10.0;0.1
33839761;https://www.airbnb.com/rooms/33839761;2bdr Modern and Spacious Canal House by the Center;11281541;Kate;t;Westerpark;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Wifi"", ""Oven"", ""Microwave"", ""Patio or balcony"", ""Hot water"", ""Coffee maker"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Hair dryer"", ""TV"", ""Heating"", ""Cooking basics"", ""Washer"", ""Refrigerator"", ""Lockbox"", ""Smoke alarm"", ""Stove""]";149.0;15;2019-08-25;2020-07-28;99;10.0;9.0;10.0;10.0;9.0;10.0;0.94
33849370;https://www.airbnb.com/rooms/33849370;Bright & cozy 2br apartment in quiet neighborhood;11572089;Marta;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Lockbox"", ""Smoke alarm""]";80.0;5;2019-06-02;2019-09-14;100;10.0;10.0;10.0;10.0;10.0;9.0;0.27
33865629;https://www.airbnb.com/rooms/33865629;Room Charlotte (not suitable for parties);176320082;Enrico / Samuel;f;Centrum-Oost;Private room in apartment;Private room;1 shared bath;1.0;2.0;"[""Extra pillows and blankets"", ""Shampoo"", ""Hair dryer"", ""Bed linens"", ""Lock on bedroom door"", ""Heating"", ""Paid parking off premises"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Lockbox"", ""Iron"", ""Refrigerator"", ""Hot water""]";23.0;101;2019-07-19;2020-12-06;91;9.0;9.0;10.0;10.0;10.0;9.0;5.88
33960955;https://www.airbnb.com/rooms/33960955;Spacious apartment in Amsterdam;22015311;Benjamin;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Hot water"", ""Dryer"", ""Essentials"", ""Kitchen"", ""Bed linens"", ""TV"", ""Heating"", ""Washer""]";160.0;1;2019-04-30;2019-04-30;100;10.0;10.0;10.0;10.0;10.0;10.0;0.05
33986110;https://www.airbnb.com/rooms/33986110;Private studio in the citycenter and yet quiet;256615763;Thomas;t;Centrum-Oost;Private room in bed and breakfast;Private room;1 private bath;1.0;1.0;"[""Microwave"", ""Lock on bedroom door"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Fire extinguisher"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Iron"", ""Nespresso machine"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";78.0;66;2019-04-21;2020-10-19;99;10.0;10.0;10.0;10.0;10.0;10.0;3.28
34011933;https://www.airbnb.com/rooms/34011933;Spacious house with sunny garden in Amsterdam;255939169;Marjolein;f;Bos en Lommer;Entire house;Entire home/apt;1 bath;2.0;3.0;"[""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Kitchen"", ""Cooking basics"", ""Garden or backyard"", ""Iron"", ""Dishwasher"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";199.0;7;2019-06-02;2019-10-28;100;10.0;10.0;10.0;10.0;9.0;8.0;0.37
34012442;https://www.airbnb.com/rooms/34012442;Luxurious, spacious artsy apartment, great area!;37493640;Sam;f;De Pijp - Rivierenbuurt;Entire apartment;Entire home/apt;1.5 baths;2.0;2.0;"[""Carbon monoxide alarm"", ""Baking sheet"", ""Refrigerator"", ""Dishes and silverware"", ""Hot tub"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Pocket wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shower gel"", ""Shampoo"", ""Bathtub"", ""Fire extinguisher"", ""Air conditioning"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Extra pillows and blankets"", ""Heating"", ""Washer""]";200.0;2;2019-04-21;2020-03-06;100;10.0;10.0;10.0;10.0;10.0;8.0;0.1
34050698;https://www.airbnb.com/rooms/34050698;Private sunny apartment with terrace in east;27205400;Thanh;f;Oud-Oost;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hot water"", ""Hangers"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Refrigerator"", ""Washer"", ""Smoke alarm"", ""Stove""]";120.0;6;2019-05-12;2019-12-27;100;10.0;10.0;10.0;10.0;9.0;10.0;0.31
34053070;https://www.airbnb.com/rooms/34053070;Borneo Beach in het Oostelijk Havengebied;254572671;Annette;t;Oostelijk Havengebied - Indische Buurt;Private room in apartment;Private room;1 private bath;1.0;1.0;"[""Barbecue utensils"", ""Lock on bedroom door"", ""Private living room"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Patio or balcony"", ""Private entrance"", ""BBQ grill"", ""Pool"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Shampoo"", ""Iron"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront""]";95.0;29;2019-05-01;2020-08-17;100;10.0;10.0;10.0;10.0;10.0;10.0;1.47
34087520;https://www.airbnb.com/rooms/34087520;Canal view apartment with a charming location!;142205470;Tanju;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Microwave"", ""Refrigerator"", ""Dishes and silverware"", ""Paid parking on premises"", ""Oven"", ""Patio or balcony"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Shampoo"", ""Luggage dropoff allowed"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";140.0;7;2019-04-27;2020-08-07;97;9.0;9.0;10.0;10.0;10.0;9.0;0.35
34087777;https://www.airbnb.com/rooms/34087777;Rinsie’s two bedroom condo comfy & tidy;13142543;Ramon & Rinske;t;Zuid;Room in bed and breakfast;Hotel room;1 bath;2.0;2.0;"[""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Stove"", ""Wifi"", ""Hot water"", ""Hangers"", ""Coffee maker"", ""Shampoo"", ""Luggage dropoff allowed"", ""Cooking basics"", ""Iron"", ""Room-darkening shades"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Paid parking off premises"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating""]";159.0;75;2019-06-02;2020-09-14;98;10.0;10.0;10.0;10.0;10.0;9.0;4.01
34117560;https://www.airbnb.com/rooms/34117560;Beautiful and brand new studio in Amsterdam;75840548;Wike;f;Centrum-Oost;Entire apartment;Entire home/apt;1 bath;;1.0;"[""Wifi"", ""Hangers"", ""Fire extinguisher"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";130.0;5;2019-05-08;2020-01-11;100;10.0;10.0;10.0;10.0;10.0;9.0;0.26
34152615;https://www.airbnb.com/rooms/34152615;Entire Houseboat;12782398;Hein;f;De Pijp - Rivierenbuurt;Houseboat;Entire home/apt;1 bath;2.0;4.0;"[""Children\u2019s books and toys"", ""Microwave"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Private entrance"", ""TV"", ""Stove"", ""Wifi"", ""Hot water"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Kitchen"", ""Ethernet connection"", ""Cooking basics"", ""Iron"", ""Dishwasher"", ""Host greets you"", ""Dedicated workspace"", ""Essentials"", ""Extra pillows and blankets"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Waterfront"", ""Washer""]";120.0;25;2019-05-27;2020-11-11;100;10.0;10.0;10.0;10.0;10.0;10.0;1.32
34165675;https://www.airbnb.com/rooms/34165675;Beautiful nicolaas house amsterdam;3093138;Nicolaas;f;Watergraafsmeer;Entire house;Entire home/apt;1 bath;3.0;3.0;"[""Hot water"", ""Private entrance"", ""Carbon monoxide alarm"", ""Essentials"", ""Dryer"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer"", ""Smoke alarm""]";700.0;1;2019-08-30;2019-08-30;100;10.0;10.0;10.0;10.0;10.0;10.0;0.06
34187154;https://www.airbnb.com/rooms/34187154;Superb Guest Room with Balcony  (Long-term only);25652637;David De Jong;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1 shared bath;1.0;1.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""Heating"", ""Washer"", ""Smoke alarm""]";108.0;8;2019-04-28;2019-05-25;95;10.0;10.0;10.0;10.0;10.0;9.0;0.4
34203698;https://www.airbnb.com/rooms/34203698;Family friendly home in Amsterdam;4903266;Teun;f;Noord-Oost;Entire house;Entire home/apt;1 bath;3.0;5.0;"[""Wifi"", ""Private entrance"", ""Hangers"", ""Paid parking off premises"", ""Essentials"", ""Kitchen"", ""Dishes and silverware"", ""Heating"", ""Cooking basics"", ""Washer"", ""Smoke alarm""]";125.0;2;2019-07-28;2019-10-26;100;8.0;9.0;10.0;10.0;10.0;8.0;0.12
34220897;https://www.airbnb.com/rooms/34220897;GREAT PLACE NEAR VONDELPARK;1464510;Wendy And Bram;f;De Baarsjes - Oud-West;Entire apartment;Entire home/apt;1 bath;1.0;1.0;"[""Carbon monoxide alarm"", ""Outlet covers"", ""Refrigerator"", ""Dishes and silverware"", ""Smoke alarm"", ""Oven"", ""Patio or balcony"", ""Cable TV"", ""TV"", ""Stove"", ""Wifi"", ""Coffee maker"", ""Hangers"", ""Fire extinguisher"", ""Shampoo"", ""Kitchen"", ""Iron"", ""Dishwasher"", ""Long term stays allowed"", ""Dedicated workspace"", ""Dryer"", ""Essentials"", ""Bed linens"", ""Hair dryer"", ""Heating"", ""Washer""]";240.0;3;2019-05-22;2019-10-14;93;10.0;10.0;10.0;10.0;10.0;10.0;0.16
34223229;https://www.airbnb.com/rooms/34223229;Your cozy apartment in Amsterdam;4715665;Silvia;f;Slotervaart;Entire apartment;Entire home/apt;1 bath;1.0;2.0;"[""Kitchen"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Breakfast"", ""Heating"", ""Wifi"", ""Smoke alarm"", ""Essentials"", ""Elevator"", ""First aid kit"", ""Private entrance""]";170.0;1;2019-06-16;2019-06-16;100;10.0;10.0;10.0;10.0;10.0;8.0;0.05
34227246;https://www.airbnb.com/rooms/34227246;(#2) Superb Guest room & Balcony (Long-term only);25652637;David De Jong;t;De Baarsjes - Oud-West;Private room in apartment;Private room;1 shared bath;1.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Lock on bedroom door"", ""Carbon monoxide alarm"", ""Shampoo"", ""Dedicated workspace"", ""Essentials"", ""First aid kit"", ""Hair dryer"", ""Heating"", ""Washer"", ""Smoke alarm""]";106.0;1;2019-05-19;2019-05-19;100;10.0;10.0;10.0;10.0;10.0;10.0;0.05
34250172;https://www.airbnb.com/rooms/34250172;Urban Jungle Amsterdam West;50711439;Maartje;f;Bos en Lommer;Entire apartment;Entire home/apt;1 bath;2.0;2.0;"[""Wifi"", ""Iron"", ""Hangers"", ""Shampoo"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Hair dryer"", ""TV"", ""Heating"", ""Washer""]";150.0;4;2019-05-05;2019-09-15;100;10.0;10.0;10.0;10.0;10.0;10.0;0.2
